Cluster no	No	Hit	Prob	E-value	P-value	Score	SS	Cols	Query HMM	Template HMM
KDN48800	2	PF17100.5 ; NACHT_N ; N-termin	87.9	0.015	3.3e-06	47.2	0.0	124	223-346	88-225 (229)
KDN48800	3	PF17109.5 ; Goodbye ; fungal S	78.3	0.085	1.8e-05	38.3	0.0	62	221-282	59-121 (123)
KDN48800	4	PF17107.5 ; SesA ; N-terminal	54.0	0.6	0.00013000000000000002	32.9	0.0	26	258-283	19-44  (133)
KDN48800	5	PF05659.11 ; RPW8 ; Arabidopsi	30.3	2.7	0.00054	30.4	0.0	86	259-345	26-113 (140)
KDN48800	6	PF15967.5 ; Nucleoporin_FG2 ;	23.5	4.4	0.0008699999999999999	36.7	0.0	17	263-279	306-322 (605)
KDN48800	7	PF10805.8 ; DUF2730 ; Protein	21.9	4.8	0.0009699999999999999	26.5	0.0	27	257-283	25-51  (95)
KDN48800	8	PF11585.8 ; Stomoxyn ; Insect	20.0	6.3	0.0011	22.1	0.0	23	50-72	2-24  (42)
KDN48800	9	PF16560.5 ; SAPI ; Putative mo	17.6	7.6	0.0014	29.4	0.0	42	238-279	165-206 (213)
KDN48800	10	PF11043.8 ; DUF2856 ; Protein	11.6	14.0	0.0026	24.8	0.0	21	392-413	12-32  (97)
PVH69802	1	PF08043.12 ; Xin ; Xin repeat	58.1	0.54	9.8e-05	15.1	0.0	11	53-63	4-14  (16)
PVH69802	2	PF16496.5 ; SWIRM-assoc_2 ; SW	48.0	0.99	0.00018	26.7	0.0	19	53-71	228-246 (405)
PVH69802	3	PF09032.11 ; Siah-Interact_N ;	24.7	4.2	0.00079	17.6	0.0	29	8-36	3-31  (75)
PVH69802	4	PF05003.12 ; DUF668 ; Protein	20.1	6.0	0.0011	18.0	0.0	15	25-39	74-88  (92)
PVH69802	5	PF11806.8 ; DUF3327 ; Domain o	17.2	7.5	0.0014	17.7	0.0	19	45-63	36-54  (121)
PVH69802	6	PF17705.1 ; DUF5551 ; Family o	15.1	9.8	0.0018	18.8	0.0	31	28-58	85-115 (155)
PVH69802	7	PF18532.1 ; DUF5621 ; Domain o	14.7	9.9	0.0018	18.7	0.0	25	41-65	59-83  (140)
PVH69802	8	PF05092.12 ; PIF ; Per os infe	8.5	22.0	0.004	21.2	0.0	16	48-63	116-131 (522)
PVH69802	9	PF10081.9 ; Abhydrolase_9 ; Al	8.2	22.0	0.0041	19.4	0.0	26	33-58	142-167 (288)
PVH69802	10	PF15145.6 ; DUF4577 ; Domain o	7.7	25.0	0.0045	16.8	0.0	21	1-21	94-114 (130)
PAV21536	1	PF11043.8 ; DUF2856 ; Protein	60.4	0.45	8.4e-05	26.2	0.0	29	61-90	4-32  (97)
PAV21536	2	PF15894.5 ; SgrT ; Inhibitor o	29.9	2.9	0.00055	19.6	0.0	17	74-90	25-41  (49)
PAV21536	3	PF04696.13 ; Pinin_SDK_memA ;	17.7	6.8	0.0014	21.0	0.0	17	83-99	93-109 (126)
PAV21536	4	PF03931.15 ; Skp1_POZ ; Skp1 f	12.1	11.0	0.0024	16.2	0.0	21	70-90	40-60  (63)
PAV21536	5	PF09769.9 ; ApoO ; Apolipoprot	7.8	22.0	0.0045	18.5	0.0	31	59-89	97-127 (132)
PAV21536	6	PF09508.10 ; Lact_bio_phlase ;	4.4	50.0	0.0093	21.4	0.0	21	71-91	178-198 (433)
PAV21536	7	PF08944.11 ; p47_phox_C ; NADP	3.9	57.0	0.011000000000000001	13.2	0.0	14	69-82	18-31  (33)
PAV21536	8	PF14216.6 ; DUF4326 ; Domain o	3.7	56.0	0.011000000000000001	15.2	0.0	19	73-91	26-44  (85)
PAV21536	9	PF02998.14 ; Lentiviral_Tat ;	3.4	71.0	0.013000000000000001	15.8	0.0	15	76-90	51-65  (86)
PAV21536	10	PF18125.1 ; RlmM_FDX ; RlmM fe	3.1	72.0	0.013999999999999999	14.7	0.0	21	71-91	7-27  (70)
CVK97834	1	PF17106.5 ; NACHT_sigma ; Sigm	97.1	3.5e-07	6.9e-11	51.5	0.0	39	52-90	3-42  (43)
CVK97834	2	PF08043.12 ; Xin ; Xin repeat	24.1	4.4	0.0008300000000000001	16.2	0.0	10	131-140	4-13  (16)
CVK97834	3	PF18215.1 ; Rtt106_N ; Histone	10.5	15.0	0.0029	18.1	0.0	31	6-36	5-35  (47)
CVK97834	4	PF10964.8 ; DUF2766 ; Protein	10.5	16.0	0.003	20.1	0.0	27	9-35	47-74  (79)
CVK97834	5	PF17107.5 ; SesA ; N-terminal	6.1	28.0	0.0062	18.6	0.0	22	18-39	64-85  (133)
CVK97834	6	PF13120.6 ; DUF3974 ; Domain o	4.8	46.0	0.0083	19.6	0.0	17	133-149	58-74  (126)
CVK97834	7	PF08846.10 ; DUF1816 ; Domain	4.5	46.0	0.009000000000000001	17.1	0.0	23	4-26	36-58  (64)
CVK97834	8	PF18430.1 ; DBD_HTH ; Putative	4.3	48.0	0.0095	14.6	0.0	21	12-32	2-22  (35)
CVK97834	9	PF06457.11 ; Ectatomin ; Ectat	4.2	55.0	0.0098	14.8	0.0	13	15-27	10-22  (34)
CVK97834	10	PF02061.16 ; Lambda_CIII ; Lam	3.8	59.0	0.011000000000000001	15.5	0.0	24	15-38	15-38  (42)
KIL56093	1	PF11043.8 ; DUF2856 ; Protein	39.0	1.7	0.00032	26.1	0.0	25	111-136	10-34  (97)
KIL56093	2	PF15894.5 ; SgrT ; Inhibitor o	19.8	5.9	0.0012	20.3	0.0	15	118-132	25-39  (49)
KIL56093	3	PF13663.6 ; DUF4148 ; Domain o	14.5	9.1	0.0019	19.1	0.0	18	118-135	27-44  (53)
KIL56093	4	PF18385.1 ; Tiam_CC_Ex ; T-lym	12.6	12.0	0.0023	21.8	0.0	20	116-135	21-40  (98)
KIL56093	5	PF03931.15 ; Skp1_POZ ; Skp1 f	6.2	27.0	0.006	16.1	0.0	21	114-134	40-60  (63)
KIL56093	6	PF06330.11 ; TRI5 ; Trichodien	5.7	29.0	0.0066	22.1	0.0	24	111-134	20-43  (359)
KIL56093	7	PF17528.2 ; DUF5449 ; Family o	5.5	38.0	0.006999999999999999	21.3	0.0	46	90-136	110-156 (174)
KIL56093	8	PF09508.10 ; Lact_bio_phlase ;	5.1	41.0	0.0077	24.1	0.0	21	115-135	178-198 (433)
KIL56093	9	PF01120.17 ; Alpha_L_fucos ; A	5.1	35.0	0.0077	22.2	0.0	46	89-134	300-345 (348)
KIL56093	10	PF00388.19 ; PI-PLC-X ; Phosph	4.5	39.0	0.009000000000000001	17.7	0.0	18	118-135	66-83  (145)
XP_009224635	1	PF17100.5 ; NACHT_N ; N-termin	99.0	2.2e-14	4.1e-18	123.7	0.0	155	123-285	61-228 (229)
XP_009224635	2	PF17109.5 ; Goodbye ; fungal S	98.6	3.8e-12	6.900000000000001e-16	97.4	0.0	119	94-216	1-123 (123)
XP_009224635	3	PF05621.11 ; TniB ; Bacterial	62.6	0.39	7.3e-05	34.5	0.0	24	438-468	34-57  (191)
XP_009224635	4	PF15967.5 ; Nucleoporin_FG2 ;	34.7	2.3	0.00041	37.4	0.0	8	98-105	257-264 (605)
XP_009224635	5	PF00006.25 ; ATP-synt_ab ; ATP	25.2	4.1	0.0007599999999999999	29.2	0.0	24	437-467	12-35  (210)
XP_009224635	6	PF09307.10 ; MHC2-interact ; C	15.5	9.4	0.0017	24.1	0.0	17	453-469	24-40  (101)
XP_009224635	7	PF17111.5 ; Helo_like_N ; Fung	12.7	12.0	0.0023	26.0	0.0	24	267-290	113-136 (209)
XP_009224635	8	PF08651.10 ; DASH_Duo1 ; DASH	11.0	15.0	0.0028	21.4	0.0	27	227-253	40-66  (74)
XP_009224635	9	PF15967.5 ; Nucleoporin_FG2 ;	9.8	18.0	0.0033	30.9	0.0	12	123-134	251-262 (605)
XP_009224635	10	PF09069.11 ; EF-hand_3 ; EF-ha	9.7	18.0	0.0033	21.9	0.0	19	426-444	67-85  (92)
PPJ60852	1	PF17107.5 ; SesA ; N-terminal	98.7	1e-12	1.8000000000000002e-16	88.4	0.0	120	10-129	1-132 (133)
PPJ60852	2	PF17111.5 ; Helo_like_N ; Fung	98.6	3.3999999999999996e-12	5.9e-16	92.3	0.0	130	4-135	1-134 (209)
PPJ60852	3	PF14479.6 ; HeLo ; Prion-inhib	86.4	0.026000000000000002	4.7e-06	37.5	0.0	49	6-55	3-51  (199)
PPJ60852	4	PF18532.1 ; DUF5621 ; Domain o	29.1	3.3	0.00059	24.7	0.0	23	233-255	61-83  (140)
PPJ60852	5	PF05659.11 ; RPW8 ; Arabidopsi	23.8	4.8	0.00084	23.8	0.0	19	110-128	95-113 (140)
PPJ60852	6	PF17106.5 ; NACHT_sigma ; Sigm	23.5	4.9	0.0008699999999999999	18.2	0.0	29	172-200	5-33  (43)
PPJ60852	7	PF00599.17 ; Flu_M2 ; Influenz	22.5	5.3	0.00093	21.3	0.0	18	3-20	22-39  (97)
PPJ60852	8	PF10776.9 ; DUF2600 ; Protein	20.6	6.1	0.0011	27.3	0.0	19	67-85	114-132 (329)
PPJ60852	9	PF04344.13 ; CheZ ; Chemotaxis	11.7	14.0	0.0026	23.1	0.0	7	215-221	203-209 (211)
PPJ60852	10	PF10136.9 ; SpecificRecomb ; S	10.6	17.0	0.0029	27.5	0.0	87	2-90	144-230 (638)
OCL06397	1	PF17111.5 ; Helo_like_N ; Fung	98.0	8.199999999999999e-10	1.6e-13	91.1	0.0	127	66-197	1-133 (209)
OCL06397	2	PF17107.5 ; SesA ; N-terminal	96.7	1.9e-06	3.7000000000000007e-10	64.7	0.0	116	75-192	1-132 (133)
OCL06397	3	PF14516.6 ; AAA_35 ; AAA-like	81.9	0.054000000000000006	1.1e-05	43.7	0.0	28	367-394	125-152 (330)
OCL06397	4	PF05729.12 ; NACHT ; NACHT dom	68.5	0.23	4.6e-05	34.3	0.0	18	366-383	74-91  (170)
OCL06397	5	PF15967.5 ; Nucleoporin_FG2 ;	43.1	1.3	0.00025	38.9	0.0	19	176-194	349-367 (605)
OCL06397	6	PF01637.18 ; ATPase_2 ; ATPase	39.5	1.5	0.00031	30.6	0.0	13	369-381	106-118 (209)
OCL06397	7	PF00931.22 ; NB-ARC ; NB-ARC d	31.2	2.6	0.0005099999999999999	29.8	0.0	15	368-382	98-112 (240)
OCL06397	8	PF00599.17 ; Flu_M2 ; Influenz	25.5	4.2	0.00075	25.2	0.0	24	65-91	22-45  (97)
OCL06397	9	PF08919.10 ; F_actin_bind ; F-	20.6	5.8	0.0011	25.5	0.0	77	76-154	24-101 (103)
OCL06397	10	PF15778.5 ; UNC80 ; Cation cha	13.1	12.0	0.0022	26.8	0.0	16	369-384	107-122 (194)
XP_011392840	1	PF01083.22 ; Cutinase ; Cutina	98.1	4.6e-10	9.6e-14	101.3	0.0	125	186-316	4-142 (207)
XP_011392840	2	PF06259.12 ; Abhydrolase_8 ; A	97.7	1.1000000000000001e-08	2.3e-12	90.1	0.0	126	184-317	16-162 (190)
XP_011392840	3	PF05057.14 ; DUF676 ; Putative	97.6	1.4e-08	3.1e-12	90.4	0.0	118	186-317	4-144 (218)
XP_011392840	4	PF12146.8 ; Hydrolase_4 ; Seri	97.5	2.7e-08	5.9999999999999995e-12	85.1	0.0	110	186-313	3-114 (239)
XP_011392840	5	PF03096.14 ; Ndr ; Ndr family	97.5	3.1e-08	6.900000000000001e-12	88.1	0.0	110	186-313	22-137 (283)
XP_011392840	6	PF05990.12 ; DUF900 ; Alpha/be	97.4	5.3e-08	1.1999999999999999e-11	85.0	0.0	125	185-317	11-138 (213)
XP_011392840	7	PF02089.15 ; Palm_thioest ; Pa	97.4	5.3e-08	1.1999999999999999e-11	87.8	0.0	107	189-315	1-112 (271)
XP_011392840	8	PF02129.18 ; Peptidase_S15 ; X	97.3	9e-08	2.0000000000000002e-11	83.0	0.0	113	184-314	15-129 (267)
XP_011392840	9	PF00975.20 ; Thioesterase ; Th	97.3	9.7e-08	2.2e-11	80.0	0.0	104	189-313	2-106 (221)
XP_011392840	10	PF05705.14 ; DUF829 ; Eukaryot	97.2	1.8e-07	4.0000000000000004e-11	79.5	0.0	109	190-314	2-111 (238)
KZP30127	1	PF11043.8 ; DUF2856 ; Protein	64.2	0.35	6.500000000000001e-05	24.8	0.0	25	62-87	8-32  (97)
KZP30127	2	PF15894.5 ; SgrT ; Inhibitor o	38.0	1.8	0.00033999999999999997	19.0	0.0	17	71-87	25-41  (49)
KZP30127	3	PF18385.1 ; Tiam_CC_Ex ; T-lym	23.5	4.7	0.00086	20.1	0.0	19	70-88	22-40  (98)
KZP30127	4	PF02478.16 ; Pneumo_phosprot ;	11.8	14.0	0.0025	21.2	0.0	26	61-86	199-224 (281)
KZP30127	5	PF17273.2 ; DUF5338 ; Family o	11.7	13.0	0.0026	15.9	0.0	12	76-87	28-39  (70)
KZP30127	6	PF09508.10 ; Lact_bio_phlase ;	10.3	17.0	0.003	22.6	0.0	21	68-88	178-198 (433)
KZP30127	7	PF14922.6 ; FWWh ; Protein of	8.1	22.0	0.0042	18.1	0.0	25	71-95	122-146 (150)
KZP30127	8	PF06330.11 ; TRI5 ; Trichodien	7.4	24.0	0.0048	19.8	0.0	21	67-87	23-43  (359)
KZP30127	9	PF14216.6 ; DUF4326 ; Domain o	7.3	25.0	0.0048	15.9	0.0	19	70-88	26-44  (85)
KZP30127	10	PF16825.5 ; DUF5075 ; IGP fami	7.3	26.0	0.0049	18.5	0.0	24	64-87	61-84  (171)
XP_024705005	1	PF01083.22 ; Cutinase ; Cutina	98.6	4.3e-12	8.199999999999999e-16	97.2	0.0	126	33-166	4-141 (207)
XP_024705005	2	PF05057.14 ; DUF676 ; Putative	98.4	2.7e-11	5.1e-15	92.7	0.0	124	33-168	4-144 (218)
XP_024705005	3	PF06259.12 ; Abhydrolase_8 ; A	98.3	7.3e-11	1.3999999999999999e-14	88.7	0.0	123	32-166	17-160 (190)
XP_024705005	4	PF05990.12 ; DUF900 ; Alpha/be	98.2	2.7000000000000005e-10	5.2e-14	85.8	0.0	124	32-166	11-136 (213)
XP_024705005	5	PF03096.14 ; Ndr ; Ndr family	98.2	2.7999999999999996e-10	5.5999999999999995e-14	87.6	0.0	109	33-163	22-136 (283)
XP_024705005	6	PF12146.8 ; Hydrolase_4 ; Seri	98.1	3.3e-10	6.5e-14	84.2	0.0	107	33-163	3-113 (239)
XP_024705005	7	PF02089.15 ; Palm_thioest ; Pa	98.1	4.6e-10	8.900000000000001e-14	87.2	0.0	107	36-165	1-111 (271)
XP_024705005	8	PF00975.20 ; Thioesterase ; Th	98.1	5.3e-10	1e-13	81.9	0.0	105	36-164	2-106 (221)
XP_024705005	9	PF02129.18 ; Peptidase_S15 ; X	98.1	6.2e-10	1.2e-13	84.1	0.0	112	32-165	16-129 (267)
XP_024705005	10	PF05705.14 ; DUF829 ; Eukaryot	97.9	1.9e-09	3.7e-13	79.8	0.0	111	36-165	1-111 (238)
PVH91226	1	PF17111.5 ; Helo_like_N ; Fung	99.3	1.6e-16	2.5e-20	95.1	0.0	138	4-147	1-138 (209)
PVH91226	2	PF17107.5 ; SesA ; N-terminal	98.9	1.5e-13	2.5e-17	76.1	0.0	121	13-137	1-132 (133)
PVH91226	3	PF14479.6 ; HeLo ; Prion-inhib	85.1	0.037000000000000005	6.2e-06	30.5	0.0	31	113-143	139-170 (199)
PVH91226	4	PF15188.6 ; CCDC-167 ; Coiled-	80.6	0.076	1.3000000000000001e-05	24.8	0.0	54	46-99	8-61  (84)
PVH91226	5	PF04772.12 ; Flu_B_M2 ; Influe	78.7	0.096	1.7e-05	24.5	0.0	33	3-35	1-33  (109)
PVH91226	6	PF05659.11 ; RPW8 ; Arabidopsi	75.6	0.14	2.4e-05	26.4	0.0	21	116-136	93-113 (140)
PVH91226	7	PF06103.11 ; DUF948 ; Bacteria	65.7	0.35	5.7999999999999994e-05	22.2	0.0	14	38-51	28-41  (87)
PVH91226	8	PF15967.5 ; Nucleoporin_FG2 ;	63.6	0.4	6.7e-05	31.2	0.0	7	39-45	248-254 (605)
PVH91226	9	PF05508.11 ; Ran-binding ; Ran	62.4	0.43	7.3e-05	28.5	0.0	28	121-148	131-158 (344)
PVH91226	10	PF12495.8 ; Vip3A_N ; Vegetati	40.2	1.7	0.00029	22.5	0.0	18	85-102	92-109 (177)
OTA04341	1	PF16496.5 ; SWIRM-assoc_2 ; SW	26.7	3.5	0.0006900000000000001	27.5	0.0	19	83-101	228-246 (405)
OTA04341	2	PF05003.12 ; DUF668 ; Protein	17.7	7.1	0.0014	20.3	0.0	16	51-66	73-88  (92)
OTA04341	3	PF11806.8 ; DUF3327 ; Domain o	14.1	9.4	0.002	19.6	0.0	17	77-93	38-54  (121)
OTA04341	4	PF11061.8 ; DUF2862 ; Protein	9.8	17.0	0.0033	16.9	0.0	12	81-92	46-57  (59)
OTA04341	5	PF12785.7 ; VESA1_N ; Variant	7.5	24.0	0.0047	23.4	0.0	23	50-72	439-461 (470)
OTA04341	6	PF07304.11 ; SRA1 ; Steroid re	5.7	33.0	0.0067	18.3	0.0	35	55-89	89-123 (146)
OTA04341	7	PF09572.10 ; RE_XamI ; XamI re	5.6	35.0	0.0068	20.6	0.0	44	49-92	121-164 (256)
OTA04341	8	PF02177.16 ; APP_N ; Amyloid A	4.8	43.0	0.0084	17.3	0.0	18	77-94	23-40  (111)
OTA04341	9	PF09119.10 ; SicP-binding ; Si	4.3	50.0	0.0094	16.3	0.0	13	54-66	6-18  (81)
OTA04341	10	PF15119.6 ; APOC4 ; Apolipopro	4.2	53.0	0.0098	16.8	0.0	22	72-93	55-76  (94)
EGU82178	1	PF03096.14 ; Ndr ; Ndr family	98.2	1.8000000000000002e-10	3.7000000000000006e-14	100.8	0.0	109	50-179	22-137 (283)
EGU82178	2	PF05057.14 ; DUF676 ; Putative	98.2	2e-10	4e-14	99.4	0.0	119	49-183	3-144 (218)
EGU82178	3	PF12146.8 ; Hydrolase_4 ; Seri	98.1	3.9e-10	8.199999999999999e-14	95.0	0.0	106	50-179	3-114 (239)
EGU82178	4	PF02089.15 ; Palm_thioest ; Pa	98.1	5e-10	1e-13	98.8	0.0	106	53-181	1-112 (271)
EGU82178	5	PF00975.20 ; Thioesterase ; Th	98.1	6e-10	1.3e-13	92.3	0.0	104	52-179	1-106 (221)
EGU82178	6	PF02129.18 ; Peptidase_S15 ; X	98.1	6.6e-10	1.4e-13	95.2	0.0	113	48-180	15-129 (267)
EGU82178	7	PF06259.12 ; Abhydrolase_8 ; A	98.0	8.599999999999999e-10	1.7e-13	93.6	0.0	66	111-181	95-160 (190)
EGU82178	8	PF10230.9 ; LIDHydrolase ; Lip	98.0	1.4000000000000001e-09	2.8e-13	92.3	0.0	106	51-179	2-115 (250)
EGU82178	9	PF01083.22 ; Cutinase ; Cutina	97.9	2.2e-09	4.3000000000000004e-13	92.3	0.0	124	50-181	4-141 (207)
EGU82178	10	PF05705.14 ; DUF829 ; Eukaryot	97.9	2.2e-09	4.7e-13	89.9	0.0	110	53-180	1-111 (238)
ESK86804	1	PF13191.6 ; AAA_16 ; AAA ATPas	96.0	2e-05	4.5e-09	50.0	0.0	34	116-149	5-38  (189)
ESK86804	2	PF01637.18 ; ATPase_2 ; ATPase	95.8	3.5e-05	8e-09	49.4	0.0	31	116-149	4-34  (209)
ESK86804	3	PF05621.11 ; TniB ; Bacterial	95.7	3.8e-05	8.399999999999999e-09	48.8	0.0	35	115-149	15-49  (191)
ESK86804	4	PF07693.14 ; KAP_NTPase ; KAP	95.7	4.4e-05	9.7e-09	52.6	0.0	34	116-149	1-45  (307)
ESK86804	5	PF00308.18 ; Bac_DnaA ; Bacter	95.6	5.1e-05	1.1000000000000001e-08	48.9	0.0	37	111-149	11-47  (219)
ESK86804	6	PF00931.22 ; NB-ARC ; NB-ARC d	95.2	0.00011	2.4e-08	47.6	0.0	31	118-149	2-32  (240)
ESK86804	7	PF06309.11 ; Torsin ; Torsin	95.2	0.00011999999999999999	2.6e-08	44.2	0.0	35	115-149	32-66  (126)
ESK86804	8	PF14532.6 ; Sigma54_activ_2 ;	94.7	0.00027	5.7999999999999997e-08	43.4	0.0	31	118-149	5-35  (135)
ESK86804	9	PF01057.17 ; Parvo_NS1 ; Parvo	94.7	0.00028	6.099999999999999e-08	49.2	0.0	31	118-149	102-132 (284)
ESK86804	10	PF10923.8 ; DUF2791 ; P-loop D	94.0	0.00063	1.4e-07	49.7	0.0	35	115-149	29-63  (413)
PSN62572	1	PF17111.5 ; Helo_like_N ; Fung	99.3	2.9e-16	5.099999999999999e-20	105.8	0.0	160	4-169	1-178 (209)
PSN62572	2	PF17107.5 ; SesA ; N-terminal	98.7	1.1e-12	2e-16	81.6	0.0	120	14-137	2-132 (133)
PSN62572	3	PF14479.6 ; HeLo ; Prion-inhib	89.6	0.011000000000000001	1.9e-06	36.7	0.0	35	29-63	18-52  (199)
PSN62572	4	PF15967.5 ; Nucleoporin_FG2 ;	61.3	0.45	7.900000000000001e-05	34.3	0.0	13	124-136	352-364 (605)
PSN62572	5	PF04772.12 ; Flu_B_M2 ; Influe	54.8	0.69	0.00011999999999999999	23.9	0.0	33	3-35	1-33  (109)
PSN62572	6	PF15188.6 ; CCDC-167 ; Coiled-	47.7	1.1	0.00018999999999999998	22.9	0.0	13	51-63	13-25  (84)
PSN62572	7	PF05659.11 ; RPW8 ; Arabidopsi	38.2	1.9	0.00033	24.1	0.0	17	120-136	97-113 (140)
PSN62572	8	PF06103.11 ; DUF948 ; Bacteria	37.9	1.9	0.00033999999999999997	21.4	0.0	15	35-49	25-39  (87)
PSN62572	9	PF05508.11 ; Ran-binding ; Ran	29.2	3.3	0.00058	27.0	0.0	24	122-145	132-155 (344)
PSN62572	10	PF07328.11 ; VirD1 ; T-DNA bor	27.9	3.6	0.00064	22.4	0.0	58	42-101	70-127 (142)
XP_007775866	1	PF11043.8 ; DUF2856 ; Protein	35.0	2.1	0.0004	22.1	0.0	19	54-72	14-32  (97)
XP_007775866	2	PF13124.6 ; DUF3963 ; Protein	29.0	3.3	0.00059	18.0	0.0	11	62-72	12-22  (40)
XP_007775866	3	PF15894.5 ; SgrT ; Inhibitor o	28.6	3.1	0.0006	18.7	0.0	15	56-70	25-39  (49)
XP_007775866	4	PF02037.27 ; SAP ; SAP domain	24.7	3.6	0.00079	14.6	0.0	15	56-70	21-35  (35)
XP_007775866	5	PF18385.1 ; Tiam_CC_Ex ; T-lym	23.2	4.7	0.00088	20.7	0.0	18	55-72	22-39  (98)
XP_007775866	6	PF14203.6 ; TTRAP ; Putative t	13.6	10.0	0.002	16.8	0.0	16	54-69	12-27  (60)
XP_007775866	7	PF13663.6 ; DUF4148 ; Domain o	12.5	11.0	0.0023	16.1	0.0	17	56-72	27-43  (53)
XP_007775866	8	PF03931.15 ; Skp1_POZ ; Skp1 f	10.9	13.0	0.0028	15.1	0.0	21	52-72	40-60  (63)
XP_007775866	9	PF01120.17 ; Alpha_L_fucos ; A	9.5	16.0	0.0034	20.9	0.0	46	27-72	300-345 (348)
XP_007775866	10	PF02520.17 ; DUF148 ; Domain o	8.7	18.0	0.0038	16.7	0.0	16	57-72	10-25  (103)
KDR78421	1	PF11043.8 ; DUF2856 ; Protein	55.5	0.62	0.00011999999999999999	22.8	0.0	22	30-52	12-33  (97)
KDR78421	2	PF15894.5 ; SgrT ; Inhibitor o	45.0	1.2	0.00022	19.0	0.0	15	35-49	25-39  (49)
KDR78421	3	PF13124.6 ; DUF3963 ; Protein	33.1	2.5	0.00045	17.2	0.0	11	41-51	12-22  (40)
KDR78421	4	PF18385.1 ; Tiam_CC_Ex ; T-lym	32.2	2.6	0.00047999999999999996	20.4	0.0	20	33-52	21-40  (98)
KDR78421	5	PF02037.27 ; SAP ; SAP domain	30.5	2.5	0.00053	14.1	0.0	15	35-49	21-35  (35)
KDR78421	6	PF14203.6 ; TTRAP ; Putative t	21.1	5.2	0.001	16.8	0.0	16	33-48	12-27  (60)
KDR78421	7	PF13663.6 ; DUF4148 ; Domain o	18.5	6.5	0.0013	15.9	0.0	18	35-52	27-44  (53)
KDR78421	8	PF03931.15 ; Skp1_POZ ; Skp1 f	15.4	8.0	0.0017	14.9	0.0	21	31-51	40-60  (63)
KDR78421	9	PF13050.6 ; DUF3911 ; Protein	14.2	11.0	0.0019	17.0	0.0	13	34-46	6-18  (77)
KDR78421	10	PF06667.12 ; PspB ; Phage shoc	11.2	13.0	0.0027	15.5	0.0	12	35-46	53-64  (73)
XP_007384573	1	PF15729.5 ; ALS2CR11 ; Amyotro	98.0	1e-09	1.8000000000000002e-13	97.1	0.0	123	38-168	21-162 (420)
XP_007384573	2	PF11618.8 ; C2-C2_1 ; First C2	97.7	9.4e-09	1.6999999999999998e-12	78.2	0.0	104	38-145	6-122 (142)
XP_007384573	3	PF00168.30 ; C2 ; C2 domain	96.4	6.1e-06	1.1e-09	58.5	0.0	86	42-133	2-107 (116)
XP_007384573	4	PF17100.5 ; NACHT_N ; N-termin	96.0	2.1e-05	3.8e-09	63.8	0.0	113	229-342	81-207 (229)
XP_007384573	5	PF17109.5 ; Goodbye ; fungal S	93.4	0.0014	2.6e-07	46.3	0.0	68	228-295	53-121 (123)
XP_007384573	6	PF15903.5 ; PL48 ; Filopodia u	88.5	0.015	2.7000000000000004e-06	47.0	0.0	98	41-143	183-281 (343)
XP_007384573	7	PF15627.6 ; CEP76-C2 ; CEP76 C	83.6	0.045	8.1e-06	39.0	0.0	93	41-134	8-116 (149)
XP_007384573	8	PF17111.5 ; Helo_like_N ; Fung	73.6	0.16	2.8999999999999997e-05	37.6	0.0	42	256-297	14-55  (209)
XP_007384573	9	PF14429.6 ; DOCK-C2 ; C2 domai	32.3	2.6	0.00047999999999999996	30.2	0.0	46	83-128	64-117 (193)
XP_007384573	10	PF05659.11 ; RPW8 ; Arabidopsi	27.9	3.5	0.00064	27.7	0.0	22	309-330	64-85  (140)
XP_006456995	1	PF11043.8 ; DUF2856 ; Protein	29.0	3.0	0.00059	26.1	0.0	25	146-171	10-34  (97)
XP_006456995	2	PF15894.5 ; SgrT ; Inhibitor o	14.2	9.8	0.0019	20.4	0.0	15	153-167	25-39  (49)
XP_006456995	3	PF13663.6 ; DUF4148 ; Domain o	10.2	15.0	0.0031	19.1	0.0	18	153-170	27-44  (53)
XP_006456995	4	PF13124.6 ; DUF3963 ; Protein	8.7	21.0	0.0039	18.3	0.0	10	160-169	13-22  (40)
XP_006456995	5	PF17528.2 ; DUF5449 ; Family o	5.3	39.0	0.0073	22.3	0.0	46	125-171	110-156 (174)
XP_006456995	6	PF09932.9 ; DUF2164 ; Uncharac	4.7	41.0	0.0085	18.3	0.0	22	153-174	3-24  (72)
XP_006456995	7	PF06330.11 ; TRI5 ; Trichodien	4.0	45.0	0.01	22.0	0.0	24	146-169	20-43  (359)
XP_006456995	8	PF09508.10 ; Lact_bio_phlase ;	3.8	59.0	0.011000000000000001	24.3	0.0	21	150-170	178-198 (433)
XP_006456995	9	PF00618.20 ; RasGEF_N ; RasGEF	2.9	64.0	0.015	16.2	0.0	15	155-169	72-86  (104)
XP_006456995	10	PF15805.5 ; SCNM1_acidic ; Aci	2.8	84.0	0.016	15.8	0.0	14	136-149	31-44  (46)
XP_003043278	1	PF16496.5 ; SWIRM-assoc_2 ; SW	72.7	0.17	3.2e-05	26.9	0.0	19	36-54	228-246 (405)
XP_003043278	2	PF08043.12 ; Xin ; Xin repeat	71.8	0.19	3.5e-05	14.7	0.0	11	36-46	4-14  (16)
XP_003043278	3	PF05003.12 ; DUF668 ; Protein	46.3	1.1	0.0002	18.6	0.0	15	7-21	74-88  (92)
XP_003043278	4	PF11806.8 ; DUF3327 ; Domain o	36.4	2.0	0.00037	17.9	0.0	18	28-45	36-53  (121)
