Cluster no	Representative no	Nterm	Nterm_GDT
XP_011392840	RBA15607.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018761182.1	SESB-LIKE	SESB-LIKE
XP_011392840	CVL05986.1	SESB-LIKE	SESB-LIKE
XP_011392840	CVL07427.1	SESB-LIKE	SESB-LIKE
XP_011392840	CZR45903.1	SESB-LIKE	SESB-LIKE
XP_011392840	EMT69606.1	SESB-LIKE	SESB-LIKE
XP_011392840	EWY81002.1	SESB-LIKE	SESB-LIKE
XP_011392840	EWZ29451.1	SESB-LIKE	SESB-LIKE
XP_011392840	EWZ79518.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXA34763.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXK24731.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXL42048.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXL92970.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXM21692.1	SESB-LIKE	SESB-LIKE
XP_011392840	PCD22241.1	SESB-LIKE	SESB-LIKE
XP_011392840	PCD23911.1	SESB-LIKE	SESB-LIKE
XP_011392840	RBR11743.1	SESB-LIKE	SESB-LIKE
XP_011392840	SCO16804.1	SESB-LIKE	SESB-LIKE
XP_011392840	SCO20307.1	SESB-LIKE	SESB-LIKE
XP_011392840	SCO56631.1	SESB-LIKE	SESB-LIKE
XP_011392840	SCV50309.1	SESB-LIKE	SESB-LIKE
XP_011392840	SCV59649.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018258242.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_023437253.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXK77979.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXL39853.1	SESB-LIKE	SESB-LIKE
XP_011392840	PCD20343.1	SESB-LIKE	SESB-LIKE
XP_011392840	PCD23157.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXL39973.1	SESB-LIKE	SESB-LIKE
XP_011392840	CEF83186.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXF86232.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXK76722.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXM13252.1	SESB-LIKE	SESB-LIKE
XP_011392840	EYB30532.1	SESB-LIKE	SESB-LIKE
XP_011392840	KDN65752.1	SESB-LIKE	SESB-LIKE
XP_011392840	KDN71371.1	SESB-LIKE	SESB-LIKE
XP_011392840	KPA35367.1	SESB-LIKE	SESB-LIKE
XP_011392840	OIW32077.1	SESB-LIKE	SESB-LIKE
XP_011392840	RFN43712.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_025587538.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXL66121.1	SESB-LIKE	SESB-LIKE
XP_011392840	EGU77181.1	SESB-LIKE	SESB-LIKE
XP_011392840	EGU89472.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXA48836.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXL39944.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXM13231.1	SESB-LIKE	SESB-LIKE
XP_011392840	PCD20245.1	SESB-LIKE	SESB-LIKE
XP_011392840	PCD32414.1	SESB-LIKE	SESB-LIKE
XP_011392840	SCB65545.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_011328860.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016641863.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018255047.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018255048.1	SESB-LIKE	SESB-LIKE
XP_011392840	EYE91777.1	SESB-LIKE	SESB-LIKE
XP_011392840	EYE92874.1	SESB-LIKE	SESB-LIKE
XP_011392840	EZF31044.1	SESB-LIKE	SESB-LIKE
XP_011392840	EZF70799.1	SESB-LIKE	SESB-LIKE
XP_011392840	EZF11995.1	SESB-LIKE	SESB-LIKE
XP_011392840	EZG03282.1	SESB-LIKE	SESB-LIKE
XP_011392840	EZG13669.1	SESB-LIKE	SESB-LIKE
XP_011392840	OAL65721.1	SESB-LIKE	SESB-LIKE
XP_011392840	OAL74762.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_003237545.1	SESB-LIKE	SESB-LIKE
XP_011392840	KLU86620.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009216605.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQE12456.1	SESB-LIKE	SESB-LIKE
XP_011392840	PGH00305.1	SESB-LIKE	SESB-LIKE
XP_011392840	PGH02303.1	SESB-LIKE	SESB-LIKE
XP_011392840	KLJ10070.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMD13592.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMD40925.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_003017945.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_003713384.1	SESB-LIKE	SESB-LIKE
XP_011392840	ELQ38505.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_003713385.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAM40359.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAO85540.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAQ04696.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_001263697.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAP82517.2	SESB-LIKE	SESB-LIKE
XP_011392840	GAP82647.2	SESB-LIKE	SESB-LIKE
XP_011392840	CZR69730.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY75240.1	SESB-LIKE	SESB-LIKE
XP_011392840	OTB13320.1	SESB-LIKE	SESB-LIKE
XP_011392840	PVH70386.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022467593.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAP83545.2	SESB-LIKE	SESB-LIKE
XP_011392840	GAP85781.2	SESB-LIKE	SESB-LIKE
XP_011392840	GAP90717.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW24367.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAP92935.2	SESB-LIKE	SESB-LIKE
XP_011392840	GAQ05750.1	SESB-LIKE	SESB-LIKE
XP_011392840	CZR65418.1	SESB-LIKE	SESB-LIKE
XP_011392840	OPB40218.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_007839637.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAO86575.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXH26897.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW16673.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW16747.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW17430.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW18442.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW20473.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW21162.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW21411.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW21676.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW22599.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW25471.1	SESB-LIKE	SESB-LIKE
XP_011392840	GBF63480.1	SESB-LIKE	SESB-LIKE
XP_011392840	KDB23733.1	SESB-LIKE	SESB-LIKE
XP_011392840	OAL70218.1	SESB-LIKE	SESB-LIKE
XP_011392840	DAA75280.1	SESB-LIKE	SESB-LIKE
XP_011392840	EGD96693.1	SESB-LIKE	SESB-LIKE
XP_011392840	EGE06080.1	SESB-LIKE	SESB-LIKE
XP_011392840	EZF34884.1	SESB-LIKE	SESB-LIKE
XP_011392840	OAL66275.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_003012815.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	XP_003236853.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_003023016.1	SESB-LIKE	SESB-LIKE
XP_011392840	KDN71644.1	SESB-LIKE	SESB-LIKE
XP_011392840	KDN72091.1	SESB-LIKE	SESB-LIKE
XP_011392840	KZL66389.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022470331.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXF79471.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXH34950.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	KXH37993.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXH39312.1	SESB-LIKE	SESB-LIKE
XP_011392840	KZL84908.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEQ80974.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEQ82081.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY66276.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	GAW14603.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA49866.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	KFY93443.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY65556.1	SESB-LIKE	SESB-LIKE
XP_011392840	OIW26368.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQE44313.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_001909770.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY68018.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA54085.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA67791.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA76147.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY71346.1	SESB-LIKE	SESB-LIKE
XP_011392840	KDN60333.1	SESB-LIKE	SESB-LIKE
XP_011392840	KJZ69702.1	SESB-LIKE	SESB-LIKE
XP_011392840	KND89201.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY71970.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA50675.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA65675.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA81792.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAD97538.1	SESB-LIKE	SESB-LIKE
XP_011392840	KKK24833.1	SESB-LIKE	SESB-LIKE
XP_011392840	KKK19651.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY72786.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA45686.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA70255.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA71332.1	SESB-LIKE	SESB-LIKE
XP_011392840	EMR63017.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAP83069.1	SESB-LIKE	SESB-LIKE
XP_011392840	KPM45162.1	SESB-LIKE	SESB-LIKE
XP_011392840	PQE32351.1	SESB-LIKE	SESB-LIKE
XP_011392840	PQE13411.1	SESB-LIKE	SESB-LIKE
XP_011392840	PQE14382.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY73844.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA51018.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA68739.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY75046.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA72684.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY73045.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA56488.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA77983.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY71831.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA45454.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA80943.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA45549.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA67348.1	SESB-LIKE	SESB-LIKE
XP_011392840	PWI66835.1	SESB-LIKE	SESB-LIKE
XP_011392840	KEY73634.1	SESB-LIKE	SESB-LIKE
XP_011392840	OAQ88028.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018178802.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA81080.1	SESB-LIKE	SESB-LIKE
XP_011392840	GAW17446.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA66678.1	SESB-LIKE	SESB-LIKE
XP_011392840	OCK97769.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQE43054.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMD27184.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMD46952.1	SESB-LIKE	SESB-LIKE
XP_011392840	POS78997.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024733613.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024405437.1	SESB-LIKE	SESB-LIKE
XP_011392840	PNP47817.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_013947549.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024755784.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA81586.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	KFA82002.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFA56362.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFG80287.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXU98845.1	SESB-LIKE	SESB-LIKE
XP_011392840	KID66335.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_007816247.2	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014541470.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFG85892.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	KFG87896.1	SESB-LIKE	SESB-LIKE
XP_011392840	KID85464.1	SESB-LIKE	SESB-LIKE
XP_011392840	KID93292.1	SESB-LIKE	SESB-LIKE
XP_011392840	KJK83581.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_007817442.2	SESB-LIKE	SESB-LIKE
XP_011392840	XP_014549918.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFX98111.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFX99301.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFX99172.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY59181.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ20022.1	SESB-LIKE	SESB-LIKE
XP_011392840	OTA93838.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMD32251.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_008076517.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024758742.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024767810.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY19780.1	SESB-LIKE	SESB-LIKE
XP_011392840	KUI71374.1	SESB-LIKE	SESB-LIKE
XP_011392840	KUI52743.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDW86698.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016257617.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_022479249.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY01636.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY03139.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY03130.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY87885.1	SESB-LIKE	SESB-LIKE
XP_011392840	OXV09978.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY06846.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY07934.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY10202.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY86193.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ08506.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT47058.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY10214.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY16081.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY17537.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY43369.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY18040.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY18110.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY24487.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXA31288.1	SESB-LIKE	SESB-LIKE
XP_011392840	PHH75320.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY26104.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY28037.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY07605.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY20824.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY39961.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY63111.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY67480.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY73545.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ18369.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ18653.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	KFZ20076.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT40517.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT52251.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT53786.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT60411.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT69273.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT95198.2	SESB-LIKE	SESB-LIKE
XP_011392840	PMD20365.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDW59198.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDW63751.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018075189.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018128931.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY28577.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY28765.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY29438.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY31660.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY15667.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY18013.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY90884.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY94664.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT47348.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY36874.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY39182.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY05187.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY44177.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY65802.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY68888.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY69494.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY96739.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY71684.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY32553.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ13482.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT45210.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT58429.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT97412.2	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018131145.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY73082.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ03235.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ07905.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT39709.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT58960.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT77791.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT87060.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT99250.2	SESB-LIKE	SESB-LIKE
XP_011392840	KFY73630.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY75248.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ01073.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT41335.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT54280.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT72004.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT84698.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	XP_018129981.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXK77497.1	SESB-LIKE	SESB-LIKE
XP_011392840	CVL01500.1	SESB-LIKE	SESB-LIKE
XP_011392840	CVL09187.1	SESB-LIKE	SESB-LIKE
XP_011392840	CZR46611.1	SESB-LIKE	SESB-LIKE
XP_011392840	EWZ77724.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXA30763.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXK26983.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXL39789.1	SESB-LIKE	SESB-LIKE
XP_011392840	EYB24444.1	SESB-LIKE	SESB-LIKE
XP_011392840	KLP06831.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBS15204.1	SESB-LIKE	SESB-LIKE
XP_011392840	RBA14044.1	SESB-LIKE	SESB-LIKE
XP_011392840	SCB65399.1	SESB-LIKE	SESB-LIKE
XP_011392840	SCO23085.1	SESB-LIKE	SESB-LIKE
XP_011392840	SCO40010.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_007826571.2	SESB-LIKE	SESB-LIKE
XP_011392840	XP_009257314.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_023435166.1	SESB-LIKE	SESB-LIKE
XP_011392840	EXU95252.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY21533.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT65210.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY44046.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY10411.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY63222.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY98903.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	KFZ03150.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY81883.1	SESB-LIKE	SESB-LIKE
XP_011392840	OAA67686.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDL35776.1	SESB-LIKE	SESB-LIKE
XP_011392840	RFU29805.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018145783.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_024758324.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY84460.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY91261.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY91850.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY96578.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY98398.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY98862.1	SESB-LIKE	SESB-LIKE
XP_011392840	CZR60693.1	SESB-LIKE	SESB-LIKE
XP_011392840	CZR63528.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFX87806.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY29287.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY69329.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY85099.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ07158.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ08549.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT47059.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT58010.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT58021.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT65433.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT66162.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT77638.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT81773.1	SESB-LIKE	SESB-LIKE
XP_011392840	PQE20561.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY99826.1	SESB-LIKE	SESB-LIKE
XP_011392840	EFQ90125.1	SESB-LIKE	SESB-LIKE
XP_011392840	EKG17144.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY20927.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY38625.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY10590.1	SESB-LIKE	SESB-LIKE
XP_011392840	KGO37426.1	SESB-LIKE	SESB-LIKE
XP_011392840	KGO65030.1	SESB-LIKE	SESB-LIKE
XP_011392840	KXG47092.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQE07487.1	SESB-LIKE	SESB-LIKE
XP_011392840	PMD48060.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016601908.1	SESB-LIKE	SESB-LIKE
XP_011392840	KUI64917.1	SESB-LIKE	SESB-LIKE
XP_011392840	OAR03064.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT60774.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQE46137.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_006665343.1	SESB-LIKE	SESB-LIKE
XP_011392840	ATY61672.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ02422.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY80620.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ25431.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBU00767.2	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ02931.1	SESB-LIKE	SESB-LIKE SESB-LIKE
XP_011392840	OBT97015.2	SESB-LIKE	SESB-LIKE
XP_011392840	OBT75449.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ03148.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY81884.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ03761.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ04268.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY27499.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY59535.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY97703.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT63079.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY79332.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY81438.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ04693.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT55068.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT86647.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_018132233.1	SESB-LIKE	SESB-LIKE
XP_011392840	RDL31472.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ05991.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ09362.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY87693.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ09697.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFX98053.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY00101.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY12975.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY29271.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFY41380.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT47130.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT77285.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ10171.1	SESB-LIKE	SESB-LIKE
XP_011392840	OBT58354.1	SESB-LIKE	SESB-LIKE
XP_011392840	KFZ10911.1	SESB-LIKE	SESB-LIKE
XP_011392840	KGO44385.1	SESB-LIKE	SESB-LIKE
XP_011392840	KGO72804.1	SESB-LIKE	SESB-LIKE
XP_011392840	XP_016600077.1	SESB-LIKE	SESB-LIKE
XP_011392840	KGO73482.1	SESB-LIKE	SESB-LIKE
XP_011392840	OQD69578.1	SESB-LIKE	SESB-LIKE
