Cluster no	Representative no	Nterm	Nterm_GDT
RFN52462	XP_013960428.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_022487072.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_024753004.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CRL21857.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KOS41592.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KUM61479.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQD61610.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQD98394.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQE06780.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EGZ76219.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_018136687.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CRL22767.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	OQE15942.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	CRL23409.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KXG53472.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KZN93691.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQD90382.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQD91302.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQE11501.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQE39276.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQE84776.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_002561370.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CRL24565.1	PUP GOODBYE-LIKE	HELO
RFN52462	CRL26672.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CRL26700.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CEO59983.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OOQ87200.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQD67970.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OQD83481.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_016603529.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CRL26844.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CDM26584.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EKV11225.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KGO38191.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KGO76430.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KOS39851.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KUM65678.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KXG53679.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KZN83976.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQD64504.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQE02628.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQE11427.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQE17413.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OQE39061.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_002561102.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_014537332.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_016594562.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CRL28458.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CRL31138.1	PUP GOODBYE-LIKE	unk
RFN52462	CDM37255.1	PUP GOODBYE-LIKE	unk
RFN52462	CEJ62576.1	PUP GOODBYE-LIKE	unk
RFN52462	CEJ62717.1	PUP GOODBYE-LIKE	unk
RFN52462	CEJ62843.1	PUP GOODBYE-LIKE	unk
RFN52462	CRL27575.1	PUP GOODBYE-LIKE	unk
RFN52462	EPS29053.1	PUP GOODBYE-LIKE	unk
RFN52462	EPS29057.1	PUP GOODBYE-LIKE	unk
RFN52462	KOS36106.1	PUP GOODBYE-LIKE	unk
RFN52462	KXG46843.1	PUP GOODBYE-LIKE	unk
RFN52462	OKO97611.1	PUP GOODBYE-LIKE	unk
RFN52462	OKP09567.1	PUP GOODBYE-LIKE	unk
RFN52462	OKP12691.1	PUP GOODBYE-LIKE	unk
RFN52462	OQD67116.1	PUP GOODBYE-LIKE	unk
RFN52462	OQD78091.1	PUP GOODBYE-LIKE	unk
RFN52462	OQD86920.1	PUP GOODBYE-LIKE	unk
RFN52462	OQE07888.1	PUP GOODBYE-LIKE	unk
RFN52462	OQE67775.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_022482188.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_022484620.1	PUP GOODBYE-LIKE	unk
RFN52462	CUS06966.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS10696.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS10698.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS10752.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS11595.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS12375.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS13277.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS15227.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS15232.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS15233.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS08890.1	PUP GOODBYE-LIKE	unk
RFN52462	CUS11739.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CUS15244.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CVK90548.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	ANF07002.1	PUP GOODBYE-LIKE	unk
RFN52462	CVK92184.1	PUP GOODBYE-LIKE	unk
RFN52462	CZR43535.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EMT63143.1	PUP GOODBYE-LIKE	unk
RFN52462	ENH67516.1	PUP GOODBYE-LIKE	unk
RFN52462	EWY90123.1	PUP GOODBYE-LIKE	unk
RFN52462	EWZ36723.1	PUP GOODBYE-LIKE	unk
RFN52462	EXA44307.1	PUP GOODBYE-LIKE	unk
RFN52462	EXK38758.1	PUP GOODBYE-LIKE	unk
RFN52462	EXK88804.1	PUP GOODBYE-LIKE	unk
RFN52462	EXL56185.1	PUP GOODBYE-LIKE	unk
RFN52462	EXL68227.1	PUP GOODBYE-LIKE	unk
RFN52462	EXM17219.1	PUP GOODBYE-LIKE	unk
RFN52462	EYB31414.1	PUP GOODBYE-LIKE	unk
RFN52462	KLO88918.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLO94641.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLP14933.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KPA36962.1	PUP GOODBYE-LIKE	unk
RFN52462	PCD34892.1	PUP GOODBYE-LIKE	unk
RFN52462	RBA21332.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RBQ84207.1	PUP GOODBYE-LIKE	unk
RFN52462	RBR14929.1	PUP GOODBYE-LIKE	unk
RFN52462	SCN77109.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCO31303.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCO46487.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCO78116.1	PUP GOODBYE-LIKE	unk
RFN52462	SCV28753.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCV42635.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_018239871.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_018747156.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_023430311.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EGU88679.1	PUP GOODBYE-LIKE	unk
RFN52462	OBS29476.1	PUP GOODBYE-LIKE	unk
RFN52462	OHX00973.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KDN62903.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KZL75948.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_008099397.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_018161678.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PCD18562.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PTD02606.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RBR03772.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RFN46162.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_009260606.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_011319449.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_025591155.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_013948565.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_024405935.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_024758968.1	PUP GOODBYE-LIKE	unk
RFN52462	CVK90887.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CVK91852.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EYB33484.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KIL93778.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLP18132.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OBS29595.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PTD03276.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RBR14483.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RFN48948.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_009252150.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_011319567.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CVK92126.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KLO88887.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KLO94673.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	SCN87061.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	SCO31268.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	SCO46522.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	SCV28720.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_023430279.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR43572.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CEF75924.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CVK90639.1	PUP GOODBYE-LIKE	unk
RFN52462	EGU76597.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EMT63116.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	ENH67485.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EWY90089.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EWZ36688.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EWZ90650.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EXA44267.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EXK38717.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EXK88764.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EXL56149.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EXL98629.1	PUP GOODBYE-LIKE	unk
RFN52462	EXM19724.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EYB31456.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KPA37098.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OBS29503.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PCD18542.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	RBQ66094.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	RBQ98910.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	RBR15080.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	SCO78153.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_018239833.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_018747194.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_025591184.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CVL02054.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EXA46202.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EXL99130.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLP04689.1	PUP GOODBYE-LIKE	METHYLTRANSF_PK
RFN52462	KLP19329.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PCD35948.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCO44263.1	PUP GOODBYE-LIKE	METHYLTRANSF_PK GOODBYE-LIKE
RFN52462	SCV51342.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_018756181.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CVL03350.1	PUP GOODBYE-LIKE	unk
RFN52462	CVL05439.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CVK97829.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR41601.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLO93164.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLP19169.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PNP80169.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PNP81277.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RBA22841.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCN69499.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCV57007.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCV57123.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_023433757.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CVL06807.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CVL03660.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR48987.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PNP85437.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RBA14351.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CVL07376.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CVK95706.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR44561.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLO90786.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLP05034.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLP14073.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCN98916.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCO44299.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCO57938.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCV47828.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_023436800.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CVL08497.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	PNP76030.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	CVL10572.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CVL04724.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR47743.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EGU83969.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EMT65778.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	ENH65761.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EXA38117.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EXK89586.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EXM05399.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EXM26933.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLO83740.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLP06426.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLP11383.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PNP74806.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RBA20203.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RBR00401.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RBR18191.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCO06154.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCO47076.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCO55805.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCO89821.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCV44481.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	SCV52450.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_018757268.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_023435830.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR37766.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	CVK85250.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	CZR40646.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	KLO91676.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RBA18516.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OBS29574.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR41564.1	PUP GOODBYE-LIKE	unk
RFN52462	EWY86091.1	PUP GOODBYE-LIKE	unk
RFN52462	EWY86092.1	PUP GOODBYE-LIKE	unk
RFN52462	KLO93198.1	PUP GOODBYE-LIKE	unk
RFN52462	RBA22815.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_018251394.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_018251395.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_018759331.1	PUP GOODBYE-LIKE	unk
RFN52462	CZR41682.1	PUP GOODBYE-LIKE	unk
RFN52462	CVK97757.1	PUP GOODBYE-LIKE	unk
RFN52462	EWZ31589.1	PUP GOODBYE-LIKE	unk
RFN52462	EWZ94172.1	PUP GOODBYE-LIKE	unk
RFN52462	EXA39703.1	PUP GOODBYE-LIKE	unk
RFN52462	EXA39704.1	PUP GOODBYE-LIKE	unk
RFN52462	EXA39705.1	PUP GOODBYE-LIKE	unk
RFN52462	EXK38396.1	PUP GOODBYE-LIKE	unk
RFN52462	EXL42867.1	PUP GOODBYE-LIKE	unk
RFN52462	EXL69432.1	PUP GOODBYE-LIKE	unk
RFN52462	EXM19964.1	PUP GOODBYE-LIKE	unk
RFN52462	KLO93100.1	PUP GOODBYE-LIKE	unk
RFN52462	KLP07155.1	PUP GOODBYE-LIKE	unk
RFN52462	KLP09099.1	PUP GOODBYE-LIKE	unk
RFN52462	PNP73815.1	PUP GOODBYE-LIKE	unk
RFN52462	PYH89318.1	PUP GOODBYE-LIKE	unk
RFN52462	RBA13214.1	PUP GOODBYE-LIKE	unk
RFN52462	SCO88782.1	PUP GOODBYE-LIKE	unk
RFN52462	SCV57254.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_018759450.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_023433823.1	PUP GOODBYE-LIKE	unk
RFN52462	CZR41781.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PVH69859.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR43545.1	PUP GOODBYE-LIKE	PNP_UDP HELO-LIKE
RFN52462	CVK90574.1	PUP GOODBYE-LIKE	PNP_UDP HELO-LIKE
RFN52462	RBA21324.1	PUP GOODBYE-LIKE	PNP_UDP HELO-LIKE
RFN52462	CZR48882.1	PUP GOODBYE-LIKE	unk
RFN52462	CVL03425.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CVL06697.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR50431.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR51156.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR51502.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RFU27471.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_018073822.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR53464.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OCK73003.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	PMD29784.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	RDL30832.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR53656.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_013314841.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR54199.1	PUP GOODBYE-LIKE	unk
RFN52462	CZR67149.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR54758.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	RDL42520.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR54902.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR56247.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR57679.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR59391.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR59898.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	OCL11473.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR60767.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR61018.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR62107.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR62822.1	PUP GOODBYE-LIKE	unk
RFN52462	CZR62969.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR63552.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_013951841.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR64609.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR65489.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR66406.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR67605.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR52936.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KFY05410.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	RDW82341.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR67760.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR67837.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR69353.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PMD19834.1	PUP GOODBYE-LIKE	unk
RFN52462	PVH69207.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	CZR69566.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	XP_001223437.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_013952264.1	PUP GOODBYE-LIKE	unk
RFN52462	CZR69583.1	PUP GOODBYE-LIKE	unk
RFN52462	CZR69763.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR69810.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR69820.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZR70190.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZS92415.1	PUP GOODBYE-LIKE	unk
RFN52462	CZS92456.1	PUP GOODBYE-LIKE	unk
RFN52462	CZT06513.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZT01742.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZT45234.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	CZT52979.1	PUP GOODBYE-LIKE	GOODBYE-LIKE
RFN52462	EAQ71597.1	PUP GOODBYE-LIKE	unk
RFN52462	XP_016846048.1	PUP GOODBYE-LIKE	unk
RFN52462	EDP48467.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	KEY81225.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	KMK56228.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	OXN18330.1	PUP GOODBYE-LIKE	DUF3632 PNP_UDP
RFN52462	XP_748881.1	PUP GOODBYE-LIKE	PNP_UDP
RFN52462	EDP48588.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KMK58516.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EEH23588.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	ODH20992.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	ODH51242.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_002792067.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_010761365.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EEQ86119.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EEH03438.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EER44863.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EGC45462.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EGE85243.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	EQL31023.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	KKZ61526.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OAX80282.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	ODH50457.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OJD13832.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	OJD20110.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PGH02668.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PGH17507.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	PGH32167.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_001537314.1	PUP GOODBYE-LIKE	HELO-LIKE
RFN52462	XP_002620515.1	PUP GOODBYE-LIKE	HELO-LIKE
